0.00018228,0.00012468,9.4915e-05,0.00015751,0.00015774,7.639e-05,0.00018091,0.00022719,0.00015462,0.00016809,0.00013911,0.00018698,0.00013012,9.3707e-05,0.00021843,5.9132e-05,0.00011069,0.00017761,0.00023234,9.6852e-05,0.00020513,0.00018084,0.00019088,0.00023811,0.00023883,8.6044e-05,0.00028641,0.00014937,0.0001181,0.00017303,0.00017439,0.00016983,7.3583e-05,0.00010457,9.9625e-05,6.1221e-05,0.00017636,0.00016804,0.00017228,0.00028524,0.00013558,0.00015273,0.00017659,8.4626e-05,0.00021503,0.00016797,0.00012773,0.00011106,7.9537e-05,0.00026446,0.00012818,0.00024906,0.00010752,0.00013425,0.00011409,0.00026547,1.8438e-05,0.0001399,0.00011799,0.00015393,0.00016247,0.00018562,4.1924e-05,0.00014188,8.5035e-05,0.00013659,0.00013328,0.00014249,0.00015784,0.00018291,0.00012462,0.00015745,4.9756e-05,0.00026048,0.00011736,0.00027034,0.0003314,0.00013184,0.00012909,0.00024373,0.0002528,0.00031318,0.0002868,0.00034579,0.00058297,0.00052941,0.00043595,0.00040587,0.00026626,0.00052541,0.00036952,0.0005559,0.00023487,0.00029157,0.00033093,0.00033456,0.00024738,0.00040439,0.00043376,0.0001887
0.00015872,0.00015799,8.2377e-06,0.00023918,5.0559e-05,0.00021031,0.00011071,0.00015299,5.5044e-05,6.8363e-05,6.111e-05,0.00017048,0.00029553,4.5507e-05,7.4364e-05,0.00023514,0.00011521,9.5635e-05,0.00034317,0.00011522,0.00011467,0.00029421,0.00032305,9.5356e-05,0.00026893,0.0001836,0.00029088,0.00021151,0.00010641,8.6082e-05,0.00021533,0.00019875,0.00014688,0.00019688,8.2873e-05,0.00010807,0.00031805,0.00020376,5.4561e-05,0.00017537,0.00026415,4.105e-05,0.00010939,0.00026022,2.1771e-05,0.00014365,0.00018668,6.0155e-05,0.00026507,9.0917e-05,7.0562e-05,0.00015818,0.00024956,0.0002431,0.00018697,0.00015128,0.00014755,0.00029868,0.00013049,0.00014849,0.0001679,0.00011251,0.00016467,0.00021075,0.00018073,0.00024687,0.0001444,9.8416e-05,0.00021079,0.00011714,0.0001526,0.0003101,5.9673e-05,0.00011329,0.00027047,0.00021712,0.00025175,0.00026798,0.0001215,0.000212,0.00040039,0.00014856,0.00046931,0.00044741,0.00016235,0.00024633,0.00028966,0.00028851,0.00028096,0.00053514,0.00017904,0.00050249,0.00048536,0.00018855,0.00020759,0.00029963,0.00028043,0.00046734,0.00039745,0.00032951
7.3846e-05,0.00016488,0.00013027,0.00017583,0.00013001,0.00020369,4.8718e-05,0.00011214,0.00013059,0.00015201,0.00014406,0.00011276,4.1365e-05,0.00026638,0.00015121,0.00022232,0.0001768,0.00027612,0.00029404,0.00010525,0.0002228,0.00021201,5.038e-05,0.00021341,0.00015518,0.00021056,0.00020533,9.5274e-05,0.00010446,0.00024341,0.00025584,0.00014971,0.00038054,0.00011565,1.3489e-05,0.00021623,0.00028812,0.00017227,0.00016546,5.6828e-05,0.00027802,0.00012082,0.00017098,0.00019298,0.0001923,0.00011991,8.7279e-05,0.00015507,0.00014299,0.00012603,0.00014344,0.00012537,0.00022947,7.8483e-05,0.00030223,0.00021497,0.00019389,0.00025618,0.00029224,0.00017766,0.00018492,0.00033472,0.00016256,0.0003042,0.00023661,0.00021564,3.309e-05,3.7262e-05,0.00021504,0.00021446,4.0793e-05,0.00030666,0.00012786,0.00020773,5.8858e-05,0.0003677,0.00025474,0.00026087,0.00016618,7.7151e-05,0.00040336,0.0005642,0.00033636,0.00034587,0.00049942,0.00036608,0.00050853,0.000571,0.00062023,0.00029732,0.00043753,0.00047807,0.00054139,0.00047839,0.00029337,0.00039039,0.00041591,0.00054717,0.00026039,0.00048449
7.4878e-05,0.00015813,0.00026239,4.9749e-05,0.0002794,8.1614e-05,0.00014711,0.00027234,0.00023274,0.00022958,0.00027076,0.00026216,8.4498e-05,0.0001278,0.00019048,0.00020333,6.3054e-05,0.00027764,0.00013175,0.00033648,0.00033485,0.00016099,0.00017764,0.00023027,0.00013791,0.00030242,0.00035488,0.00030737,0.00024903,0.00020647,0.00028869,4.7781e-05,0.00020317,0.00032421,0.0001191,0.00029438,0.00016377,0.00029919,0.00017422,0.00015497,6.8857e-05,0.00016345,0.0002875,0.00015703,0.00012042,9.1296e-05,0.00018645,8.048e-05,0.00023202,0.00016746,0.00019368,0.00018779,0.00017803,0.00012355,6.6043e-05,0.00018712,0.00012512,0.00013029,0.00015605,0.00022315,0.00024456,0.00013423,0.00020514,0.00034342,0.00021242,0.00011801,0.00012491,0.00013035,0.00014759,0.00021465,0.00024506,0.00012957,0.00030055,0.00030167,5.557e-05,0.00021504,0.00039312,0.00044918,0.00039913,0.00020272,0.00021748,0.00043105,0.00029484,0.00042069,0.00035186,0.000553,0.00056627,0.00054172,0.00032501,0.00032976,0.00064489,0.00034526,0.00042877,0.00063545,0.00056722,0.00063014,0.00055157,0.00046235,0.00025853,0.00044664
0.00021763,0.00012146,0.00016607,0.00014423,0.00015306,0.00019644,0.00015948,0.00015199,3.6095e-05,1.963e-05,0.00013556,0.00016317,0.0001584,0.00012101,0.00011552,0.00012425,0.00024642,0.00012478,0.00036392,0.00035809,0.00021742,0.00033189,0.00013096,0.0003917,0.00030204,9.5067e-05,0.00018249,0.00029768,0.00038952,0.00017989,0.00024331,0.00031462,5.6612e-05,0.00019445,0.000106,0.00016327,0.00024916,0.00013067,0.00028567,0.00028552,0.00021934,1.378e-05,0.00011709,0.00019146,0.00015829,0.00013497,6.7195e-05,0.00011775,0.00028215,0.00017546,4.0652e-05,0.00028895,0.00023176,4.9909e-05,0.00015002,0.000162,0.00014671,0.00010936,2.5574e-05,0.00013592,0.00016834,0.00021072,0.00027369,0.00025413,0.00012774,4.5452e-05,0.0001086,0.00027217,0.00020792,0.00015252,5.6084e-05,0.00039446,3.3607e-05,0.00039514,0.00017383,0.00034092,0.00019714,0.00042969,0.00065027,0.00054452,0.00038278,0.0003296,0.00048997,0.00045867,0.00060244,0.00052213,0.0004463,0.00030479,0.00056937,0.00055664,0.00032345,0.00063647,0.00033135,0.00048049,0.00058557,0.00063312,0.00044428,0.00022391,0.00048665,0.00025969
0.00021301,0.00026623,8.937e-05,0.00012543,0.00017974,0.00021588,0.00013189,0.00019909,0.00016535,0.00012219,0.0002416,0.00026131,0.00027794,1.5898e-05,0.00021988,0.00023205,0.0001993,0.00015899,2.1696e-05,0.00016029,0.00012835,0.00032394,0.00017143,0.00022497,0.00019073,0.00019294,0.00030495,0.00029289,0.00013574,0.00021287,0.00045783,0.00021786,0.00026715,0.0003553,0.00015782,0.00015981,0.00021689,0.00016233,0.00019479,6.298e-05,0.00011555,0.00015961,0.00020243,0.00019124,7.0774e-05,9.8284e-05,6.5555e-05,0.00021876,0.00012048,4.2116e-05,0.00018984,0.00016403,0.00018835,0.00015863,0.00018401,0.00024637,5.7051e-05,0.00021827,0.00013751,8.6983e-05,0.00016569,0.00016775,0.0001272,9.0284e-05,2.7004e-05,3.5722e-05,9.2946e-05,0.00024495,0.00030081,0.00018177,8.8938e-05,0.00020829,0.00029982,0.00013997,0.00033933,0.00020744,0.00034997,0.00041443,0.00051944,0.00065617,0.00067449,0.00050759,0.00015916,0.00067142,0.0002377,0.00048669,0.00064097,0.00071265,0.00066885,0.00051237,0.0004856,0.00075044,0.00045472,0.00037453,0.00030808,0.00031083,0.00023853,0.00050263,0.00045028,0.00041947
0.00012211,9.5002e-05,0.00022053,0.00015331,0.00021407,0.00013918,0.00022217,4.545e-06,0.00016317,0.00018851,8.9791e-05,0.00025554,0.00014632,0.0001964,0.00014742,0.00026452,0.00022796,0.00033145,0.00024059,0.00031223,0.00021139,6.8824e-05,0.00040514,0.00044911,0.00031268,0.00035605,0.00025602,9.1422e-05,0.0004578,0.00036222,9.5834e-05,0.00028274,0.00038496,0.00026244,5.3367e-05,0.00019781,5.3545e-05,0.00019301,0.00015114,7.0316e-05,3.9908e-05,3.6166e-05,3.1583e-05,5.3459e-05,0.00014772,0.00014242,0.00011733,0.00016473,0.00011787,0.0001241,0.00020976,0.00022635,4.9969e-05,0.00020968,0.00014767,2.6821e-05,0.0003524,0.00011914,0.00021385,0.00013833,0.00030361,0.0001798,6.65e-05,3.4412e-05,7.1385e-05,7.8972e-05,0.00010943,0.00021769,0.0003076,0.00021548,0.0002758,0.00016555,0.00018391,0.00025498,0.00015373,0.00026689,0.00012708,0.00065423,0.00033485,0.00045698,0.0005767,0.00075599,0.00045153,0.00045756,0.00064678,0.00054084,0.00033933,0.00023283,0.00049011,0.00047074,0.00063231,0.0003538,0.00067437,0.00061593,0.00049424,0.00056652,0.00055224,0.00056994,0.00021615,0.00053443
0.00021274,0.00026829,0.0001073,0.00010565,0.00018654,0.00017504,0.00020089,0.00033048,0.00025698,0.00017305,3.7944e-05,0.00026104,0.0001167,8.8112e-05,9.0709e-05,0.00035198,5.6155e-05,0.00037158,0.00030888,0.00019133,0.00013406,0.0003421,0.00023876,3.3694e-05,0.00013098,0.00038775,0.00042069,0.00032617,0.00015922,0.00025892,9.5836e-05,4.7667e-05,0.00016313,0.00031536,0.0001079,0.00018834,0.00028027,0.00036898,0.00043103,0.00042537,0.00033367,0.00016998,0.000124,0.00033612,0.00032062,0.00016528,5.2323e-05,6.3059e-05,0.00013404,0.00018525,6.4855e-05,0.00019794,0.00015787,0.000146,0.00018907,0.00013958,0.00018199,0.00031925,0.00012839,0.00010348,0.00038138,0.00023805,0.00020652,0.00025767,0.00024995,0.00012641,3.2987e-05,9.5817e-05,0.00018425,0.00023862,7.8738e-05,0.00033697,0.00028166,6.2544e-05,8.6962e-05,0.00046238,0.00014155,0.00026223,0.00060088,0.00040232,0.00044344,0.00054825,0.00072057,0.00041171,0.0006662,0.00048163,0.00076515,0.00080274,0.00078965,0.00073661,0.00041911,0.00086379,0.000353,0.00064392,0.00063032,0.00066054,0.0004738,0.00025264,0.00047852,0.00039444
5.4226e-05,9.4607e-05,0.00029565,0.00026304,0.00011779,0.00022241,0.00018757,0.00010194,0.00017446,0.00020226,0.00029664,0.00012561,0.00024559,0.00030716,7.9912e-05,0.00039636,6.6963e-05,0.0002405,0.00031504,0.00012971,0.00032613,0.00010758,0.00029508,0.00021954,0.00011219,0.00015642,0.00032474,0.00030349,0.00026156,0.00035896,0.00049814,0.00045003,0.00024605,0.00052355,0.00032038,1.7268e-05,6.6176e-05,0.00013602,4.4496e-05,0.00024045,0.00024569,0.0001544,0.00026675,3.2124e-05,0.00013593,0.00020564,0.00012752,0.00010817,3.0475e-05,0.00011131,0.00027479,8.9563e-05,0.00010986,0.00014212,8.0234e-05,0.00017841,0.00016676,0.00024325,0.00034248,0.00017834,0.00020182,0.00026067,0.00022791,0.00014754,0.00023853,0.00013718,4.5107e-05,0.00010349,0.00014464,0.00010036,5.933e-05,8.0061e-05,0.00010967,0.0003138,0.00022832,0.00027782,0.00064011,0.00039626,0.00056808,0.00072059,0.00041678,0.0005036,0.00054823,0.00061087,0.00042367,0.00087224,0.00059089,0.00045612,0.00055537,0.00054783,0.00071361,0.00048932,0.00076745,0.00049774,0.00041662,0.00038965,0.00038092,0.00055111,0.0003727,0.00044537
0.00019263,0.00018871,0.00010383,8.9655e-05,0.00012749,0.00012818,0.00021685,0.00012853,0.00024289,0.00034245,0.00016285,0.00038509,0.00037031,0.000255,0.00019362,0.00020155,8.4601e-05,0.00038,0.00019361,0.00019826,0.00036584,0.00034234,0.00027227,0.00032883,0.00043208,0.00010219,0.00033279,0.00038831,0.00042363,0.0004824,0.00033113,0.00020278,0.00018991,0.00048267,0.00039721,0.00014158,0.00038705,0.00020894,0.00019321,0.00020859,0.00035434,0.00013668,0.00016147,9.6584e-05,0.00015294,0.00015922,9.33e-05,0.00022442,0.00019496,0.00020315,8.9351e-05,0.00021761,0.00019867,4.8351e-05,0.00029181,9.356e-05,0.00026918,8.1648e-05,0.00017291,0.00024301,3.2106e-05,0.00019546,0.00035979,0.00028145,0.00025359,6.763e-05,0.00017207,0.0002901,0.00040546,0.00035624,0.00013232,0.00029233,0.00013245,0.00015638,8.7694e-05,0.00053001,0.00040995,0.00051545,0.00051567,0.00065832,0.00055187,0.0003106,0.00057178,0.00071168,0.00070679,0.00069675,0.00043367,0.00070947,0.00096629,0.00069319,0.00046798,0.00087961,0.00045666,0.00080673,0.00066515,0.00073049,0.00054208,0.00030268,0.00048847,0.00038568
0.00019475,0.00016599,4.8833e-05,8.0578e-05,0.00023468,0.00012574,0.00018999,0.00014991,0.00025281,0.00019538,0.00033478,0.00013519,0.00018264,9.531e-05,0.00026696,0.00020766,0.00030708,0.00042092,0.00032445,0.00018889,0.00034004,0.00044524,0.00048146,0.00046435,0.00022427,0.00043276,0.00054694,0.00050244,0.00051864,0.00043137,0.0001269,0.00029285,0.00059012,0.0001551,0.00035714,0.00029852,0.00049677,9.7314e-05,0.00022379,4.0474e-05,0.0002113,0.00028955,0.00023724,0.00022451,9.9658e-05,7.3615e-05,6.2056e-05,0.00010523,8.8491e-05,0.00017016,0.00030267,0.00011327,0.00010563,0.00024241,0.00012597,0.00014419,0.00023335,0.00016035,0.00023692,0.00024013,8.6688e-05,0.00020692,0.0004256,0.00026258,0.00022022,4.7607e-05,0.00024768,0.00024489,0.00027809,0.00021416,0.00016322,0.00024606,0.00035313,0.0003916,0.00028927,0.00015362,0.00037028,0.00057634,0.00021979,0.00052534,0.00093267,0.00063218,0.00044712,0.00082197,0.0010507,0.00040337,0.00097751,0.00091051,0.0007706,0.00089259,0.0008972,0.00055657,0.00088345,0.00052438,0.00044946,0.00045086,0.00040163,0.00056148,0.00045982,0.0003871
